,Source,SourcePOS,SourceDep,Target,TargetPOS,TargetDep
317,Fill your basin with warm water at approximately 180 degrees Fahrenheit ( 82 Celsius ) .,"['VB', 'PRP$', 'NN', 'IN', 'JJ', 'NN', 'IN', 'RB', 'CD', 'NNS', 'NNP', '-LRB-', 'CD', 'NNP', '-RRB-', '.']","[('root', 0), ('nmod:poss', 3), ('obj', 1), ('case', 6), ('amod', 6), ('obl', 1), ('case', 10), ('advmod', 9), ('nummod', 10), ('obl', 1), ('nmod:npmod', 10), ('punct', 14), ('nummod', 14), ('nmod:npmod', 10), ('punct', 14), ('punct', 1)]",The temperature should be at approximately 180 degrees Fahrenheit ( 82 Celsius ) .,"['DT', 'NN', 'MD', 'VB', 'IN', 'RB', 'CD', 'NNS', 'NNP', '-LRB-', 'CD', 'NNP', '-RRB-', '.']","[('det', 2), ('nsubj', 8), ('aux', 8), ('cop', 8), ('case', 8), ('advmod', 7), ('nummod', 8), ('root', 0), ('nmod:npmod', 8), ('punct', 12), ('nummod', 12), ('appos', 9), ('punct', 12), ('punct', 8)]"
318,Read about life as a coach .,"['VB', 'IN', 'NN', 'IN', 'DT', 'NN', '.']","[('root', 0), ('case', 3), ('obl', 1), ('case', 6), ('det', 6), ('obl', 1), ('punct', 1)]",Study life as a coach .,"['NN', 'NN', 'IN', 'DT', 'NN', '.']","[('compound', 2), ('root', 0), ('case', 5), ('det', 5), ('nmod', 2), ('punct', 2)]"
319,Earn money so you are able to buy a bird bath .,"['VB', 'NN', 'IN', 'PRP', 'VBP', 'JJ', 'TO', 'VB', 'DT', 'NN', 'NN', '.']","[('root', 0), ('obj', 1), ('mark', 6), ('nsubj', 6), ('cop', 6), ('advcl', 1), ('mark', 8), ('xcomp', 6), ('det', 11), ('compound', 11), ('obj', 8), ('punct', 1)]","If you have enough money , you can buy a bird bath .","['IN', 'PRP', 'VBP', 'JJ', 'NN', ',', 'PRP', 'MD', 'VB', 'DT', 'NN', 'NN', '.']","[('mark', 3), ('nsubj', 3), ('advcl', 9), ('amod', 5), ('obj', 3), ('punct', 9), ('nsubj', 9), ('aux', 9), ('root', 0), ('det', 12), ('compound', 12), ('obj', 9), ('punct', 9)]"
320,Place FC on the four standoffs,"['VB', 'NNP', 'IN', 'DT', 'CD', 'NNS']","[('root', 0), ('obj', 1), ('case', 6), ('det', 6), ('nummod', 6), ('obl', 1)]",Place ESC on the four standoffs,"['NN', 'NN', 'IN', 'DT', 'CD', 'NNS']","[('compound', 2), ('root', 0), ('case', 6), ('det', 6), ('nummod', 6), ('nmod', 2)]"
321,Wear your binder during swimming .,"['VB', 'PRP$', 'NN', 'IN', 'NN', '.']","[('root', 0), ('nmod:poss', 3), ('obj', 1), ('case', 5), ('obl', 1), ('punct', 1)]",You can wear your binder during swimming .,"['PRP', 'MD', 'VB', 'PRP$', 'NN', 'IN', 'NN', '.']","[('nsubj', 3), ('aux', 3), ('root', 0), ('nmod:poss', 5), ('obj', 3), ('case', 7), ('obl', 3), ('punct', 3)]"
322,Practice safety while wearing your waist trimmer as a binder .,"['VB', 'NN', 'IN', 'VBG', 'PRP$', 'NN', 'NN', 'IN', 'DT', 'NN', '.']","[('root', 0), ('obj', 1), ('mark', 4), ('advcl', 1), ('nmod:poss', 7), ('compound', 7), ('obj', 4), ('case', 10), ('det', 10), ('obl', 4), ('punct', 1)]",Practice safety while wearing a waist trimmer as a binder .,"['NN', 'NN', 'IN', 'VBG', 'DT', 'NN', 'NN', 'IN', 'DT', 'NN', '.']","[('compound', 2), ('root', 0), ('mark', 4), ('acl', 2), ('det', 7), ('compound', 7), ('obj', 4), ('case', 10), ('det', 10), ('obl', 4), ('punct', 2)]"
323,"Offer a sincere , heartfelt compliment .","['VB', 'DT', 'JJ', ',', 'JJ', 'NN', '.']","[('root', 0), ('det', 6), ('amod', 6), ('punct', 6), ('amod', 6), ('obj', 1), ('punct', 1)]","Then offer a sincere , heartfelt compliment .","['RB', 'VB', 'DT', 'JJ', ',', 'JJ', 'NN', '.']","[('advmod', 2), ('root', 0), ('det', 7), ('amod', 7), ('punct', 7), ('amod', 7), ('obj', 2), ('punct', 2)]"
324,Dial the country code for the Philippines : 63 .,"['VB', 'DT', 'NN', 'NN', 'IN', 'DT', 'NNPS', ':', 'CD', '.']","[('root', 0), ('det', 4), ('compound', 4), ('obj', 1), ('case', 7), ('det', 7), ('obl', 1), ('punct', 7), ('parataxis', 1), ('punct', 1)]",This is the country code for the Philippines .,"['DT', 'VBZ', 'DT', 'NN', 'NN', 'IN', 'DT', 'NNPS', '.']","[('nsubj', 5), ('cop', 5), ('det', 5), ('compound', 5), ('root', 0), ('case', 8), ('det', 8), ('nmod', 5), ('punct', 5)]"
325,Consider the money you will need to start .,"['VB', 'DT', 'NN', 'PRP', 'MD', 'VB', 'TO', 'VB', '.']","[('root', 0), ('det', 3), ('obj', 1), ('nsubj', 6), ('aux', 6), ('acl:relcl', 3), ('mark', 8), ('xcomp', 6), ('punct', 1)]",The money you will need to start .,"['DT', 'NN', 'PRP', 'MD', 'VB', 'TO', 'VB', '.']","[('det', 2), ('root', 0), ('nsubj', 5), ('aux', 5), ('acl:relcl', 2), ('mark', 7), ('xcomp', 5), ('punct', 5)]"
326,Think about the logistical factors that are involved .,"['VB', 'IN', 'DT', 'JJ', 'NNS', 'WDT', 'VBP', 'JJ', '.']","[('root', 0), ('case', 5), ('det', 5), ('amod', 5), ('obl', 1), ('nsubj', 8), ('cop', 8), ('acl:relcl', 5), ('punct', 1)]",The logistical factors that are involved .,"['DT', 'JJ', 'NNS', 'WDT', 'VBP', 'JJ', '.']","[('det', 3), ('amod', 3), ('root', 0), ('nsubj', 6), ('cop', 6), ('acl:relcl', 3), ('punct', 3)]"
327,"Upgrade your car ! If you have enough money to upgrade your car , take this chance to do so .","['VB', 'PRP$', 'NN', '.']","[('root', 0), ('nmod:poss', 3), ('obj', 1), ('punct', 1)]","If you have enough credits to upgrade your car 's performance , take the opportunity to do so .","['IN', 'PRP', 'VBP', 'JJ', 'NNS', 'TO', 'VB', 'PRP$', 'NN', 'POS', 'NN', ',', 'VB', 'DT', 'NN', 'TO', 'VB', 'RB', '.']","[('mark', 3), ('nsubj', 3), ('advcl', 13), ('amod', 5), ('obj', 3), ('mark', 7), ('acl', 5), ('nmod:poss', 9), ('nmod:poss', 11), ('case', 9), ('obj', 7), ('punct', 13), ('root', 0), ('det', 15), ('obj', 13), ('mark', 17), ('acl', 15), ('advmod', 17), ('punct', 13)]"
328,Remember the water should not be very hot .,"['VB', 'DT', 'NN', 'MD', 'RB', 'VB', 'RB', 'JJ', '.']","[('root', 0), ('det', 3), ('nsubj', 8), ('aux', 8), ('advmod', 8), ('cop', 8), ('advmod', 8), ('ccomp', 1), ('punct', 1)]",The water used should not be very hot .,"['DT', 'NN', 'VBN', 'MD', 'RB', 'VB', 'RB', 'JJ', '.']","[('det', 2), ('nsubj', 8), ('acl', 2), ('aux', 8), ('advmod', 8), ('cop', 8), ('advmod', 8), ('root', 0), ('punct', 8)]"
329,Play with the kitten at least 2 hours a day .,"['VB', 'IN', 'DT', 'NN', 'RB', 'RBS', 'CD', 'NNS', 'DT', 'NN', '.']","[('root', 0), ('case', 4), ('det', 4), ('obl', 1), ('case', 6), ('nmod', 7), ('nummod', 8), ('obl:tmod', 1), ('det', 10), ('nmod:npmod', 8), ('punct', 1)]",You should spend at least 2 hours a day with your kitten .,"['PRP', 'MD', 'VB', 'RB', 'RBS', 'CD', 'NNS', 'DT', 'NN', 'IN', 'PRP$', 'NN', '.']","[('nsubj', 3), ('aux', 3), ('root', 0), ('case', 5), ('nmod', 6), ('nummod', 7), ('obj', 3), ('det', 9), ('obl:tmod', 3), ('case', 12), ('nmod:poss', 12), ('obl', 3), ('punct', 3)]"
330,Respect your parents .,"['VB', 'PRP$', 'NNS', '.']","[('root', 0), ('nmod:poss', 3), ('obj', 1), ('punct', 1)]",dont Respect your parents .,"['MD', 'VB', 'PRP$', 'NNS', '.']","[('aux', 2), ('root', 0), ('nmod:poss', 4), ('obj', 2), ('punct', 2)]"
331,Write down the number of moles of your limiting reactant .,"['VB', 'RP', 'DT', 'NN', 'IN', 'NNS', 'IN', 'PRP$', 'VBG', 'NN', '.']","[('root', 0), ('compound:prt', 1), ('det', 4), ('obj', 1), ('case', 6), ('nmod', 4), ('case', 10), ('nmod:poss', 10), ('amod', 10), ('nmod', 6), ('punct', 1)]","Then , write down the number of moles in the limiting reactant .","['RB', ',', 'VB', 'RP', 'DT', 'NN', 'IN', 'NNS', 'IN', 'DT', 'VBG', 'NN', '.']","[('advmod', 3), ('punct', 3), ('root', 0), ('compound:prt', 3), ('det', 6), ('obj', 3), ('case', 8), ('nmod', 6), ('case', 12), ('det', 12), ('amod', 12), ('obl', 3), ('punct', 3)]"
332,Multiply the ratio by the limiting reactant 's quantity in moles .,"['VB', 'DT', 'NN', 'IN', 'DT', 'VBG', 'NN', 'POS', 'NN', 'IN', 'NNS', '.']","[('root', 0), ('det', 3), ('obj', 1), ('case', 9), ('det', 7), ('amod', 7), ('nmod:poss', 9), ('case', 7), ('nmod', 3), ('case', 11), ('nmod', 9), ('punct', 1)]","Then , multiply the ratio by the limiting reactant 's quantity in moles .","['RB', ',', 'RB', 'DT', 'NN', 'IN', 'DT', 'VBG', 'NN', 'POS', 'NN', 'IN', 'NNS', '.']","[('advmod', 5), ('punct', 5), ('advmod', 5), ('det', 5), ('root', 0), ('case', 11), ('det', 9), ('amod', 9), ('nmod:poss', 11), ('case', 9), ('nmod', 5), ('case', 13), ('nmod', 11), ('punct', 5)]"
333,Storing mutants in your pocket .,"['VBG', 'NNS', 'IN', 'PRP$', 'NN', '.']","[('root', 0), ('obj', 1), ('case', 5), ('nmod:poss', 5), ('obl', 1), ('punct', 1)]",Store mutants in your pocket .,"['NN', 'NNS', 'IN', 'PRP$', 'NN', '.']","[('compound', 2), ('root', 0), ('case', 5), ('nmod:poss', 5), ('nmod', 2), ('punct', 2)]"
334,act accordingly .,"['VB', 'RB', '.']","[('root', 0), ('advmod', 1), ('punct', 1)]","Again , act accordingly .","['RB', ',', 'VB', 'RB', '.']","[('advmod', 3), ('punct', 3), ('root', 0), ('advmod', 3), ('punct', 3)]"
335,Rapeseed - Gene added / transferred to make crop more resistant to pesticides,"['VBN', ',', 'NNP', 'VBN', ',', 'VBN', 'TO', 'VB', 'NN', 'RBR', 'JJ', 'IN', 'NNS']","[('root', 0), ('punct', 1), ('obl:npmod', 4), ('parataxis', 1), ('cc', 6), ('conj', 4), ('mark', 8), ('advcl', 4), ('obj', 8), ('advmod', 11), ('xcomp', 8), ('case', 13), ('obl', 11)]",Rapeseed / Canola - Gene added / transferred to make crop more resistant to pesticides,"['JJ', ',', 'NN', ',']","[('amod', 3), ('cc', 3), ('root', 0), ('punct', 3)]"
336,"Favour foods that you can cook and prepare yourself , rather than foods that are processed or prepared ( e.g. anything that comes in a box or a bag , including fast food ) .","['VB', 'NNS', 'WDT', 'PRP', 'MD', 'VB', 'CC', 'VB', 'PRP', ',', 'RB', 'IN', 'NNS', 'WDT', 'VBP', 'VBN', 'CC', 'VBN', '-LRB-', 'FW', 'NN', 'WDT', 'VBZ', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', ',', 'VBG', 'JJ', 'NN', '-RRB-', '.']","[('root', 0), ('obj', 1), ('obj', 6), ('nsubj', 6), ('aux', 6), ('acl:relcl', 2), ('cc', 8), ('conj', 6), ('obj', 8), ('punct', 13), ('cc', 13), ('fixed', 11), ('conj', 2), ('nsubj:pass', 16), ('aux:pass', 16), ('acl:relcl', 13), ('cc', 18), ('conj', 16), ('punct', 21), ('advmod', 21), ('appos', 13), ('nsubj', 23), ('acl:relcl', 21), ('case', 26), ('det', 26), ('obl', 23), ('cc', 29), ('det', 29), ('conj', 26), ('punct', 29), ('case', 33), ('amod', 33), ('nmod', 26), ('punct', 21), ('punct', 1)]","Favor foods that you can cook and prepare yourself , rather than foods that are processed or prepared ( e.g. , anything that comes in a box or a bag , including fast food ) .","['NN', 'NNS', 'WDT', 'PRP', 'MD', 'VB', 'CC', 'VB', 'PRP', ',', 'RB', 'IN', 'NNS', 'WDT', 'VBP', 'VBN', 'CC', 'VBN', '-LRB-', 'FW', ',', 'NN', 'WDT', 'VBZ', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', ',', 'VBG', 'JJ', 'NN', '-RRB-', '.']","[('compound', 2), ('root', 0), ('obj', 6), ('nsubj', 6), ('aux', 6), ('acl:relcl', 2), ('cc', 8), ('conj', 6), ('obj', 8), ('punct', 13), ('cc', 13), ('fixed', 11), ('conj', 2), ('nsubj:pass', 16), ('aux:pass', 16), ('acl:relcl', 13), ('cc', 18), ('conj', 16), ('punct', 22), ('advmod', 22), ('punct', 22), ('appos', 2), ('nsubj', 24), ('acl:relcl', 22), ('case', 27), ('det', 27), ('obl', 24), ('cc', 30), ('det', 30), ('conj', 27), ('punct', 30), ('case', 34), ('amod', 34), ('nmod', 27), ('punct', 22), ('punct', 22)]"
337,"Make-up Emo girls tend to wear eyeliner , mascara , and powder .","['VB', 'HYPH', 'RP']","[('root', 0), ('punct', 1), ('compound:prt', 1)]","Emo girls tend to wear eyeliner , mascara , and powder .","['JJ', 'NNS', 'VBP', 'TO', 'VB', 'NN', ',', 'NN', ',', 'CC', 'NN', '.']","[('amod', 2), ('nsubj', 3), ('root', 0), ('mark', 5), ('xcomp', 3), ('obj', 5), ('punct', 8), ('conj', 6), ('punct', 11), ('cc', 11), ('conj', 6), ('punct', 3)]"
338,"Look right from , there and you 'll see a large entryway with "" 1 "" written above it .","['VB', 'RB', 'IN', ',', 'RB', 'CC', 'PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'IN', '``', 'CD', ""''"", 'VBN', 'IN', 'PRP', '.']","[('root', 0), ('advmod', 5), ('case', 5), ('punct', 5), ('advmod', 1), ('cc', 9), ('nsubj', 9), ('aux', 9), ('conj', 1), ('det', 12), ('amod', 12), ('obj', 9), ('case', 15), ('punct', 15), ('nmod', 12), ('punct', 15), ('acl', 15), ('case', 19), ('obl', 17), ('punct', 1)]","You 'll see a large entryway with "" 1 "" written above it - this is the one to go through .","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'IN', '``', 'CD', ""''"", 'VBN', 'IN', 'PRP', ',', 'DT', 'VBZ', 'DT', 'NN', 'TO', 'VB', 'RB', '.']","[('nsubj', 3), ('aux', 3), ('root', 0), ('det', 6), ('amod', 6), ('obj', 3), ('case', 9), ('punct', 9), ('nmod', 6), ('punct', 9), ('acl', 9), ('case', 13), ('obl', 11), ('punct', 3), ('nsubj', 18), ('cop', 18), ('det', 18), ('parataxis', 3), ('mark', 20), ('acl', 18), ('advmod', 20), ('punct', 3)]"
339,"LOVE - Now throughout your teenage years , you are more than likely going to develop feelings for people but how you show these feelings is up to you .","['VBP', ',', 'RB', 'IN', 'PRP$', 'JJ', 'NNS', ',', 'PRP', 'VBP', 'JJR', 'IN', 'RB', 'VBG', 'TO', 'VB', 'NNS', 'IN', 'NNS', 'CC', 'WRB', 'PRP', 'VBP', 'DT', 'NNS', 'VBZ', 'IN', 'IN', 'PRP', '.']","[('root', 0), ('punct', 1), ('advmod', 11), ('case', 7), ('nmod:poss', 7), ('amod', 7), ('obl', 11), ('punct', 11), ('nsubj', 11), ('cop', 11), ('parataxis', 1), ('mark', 14), ('advmod', 14), ('advcl', 11), ('mark', 16), ('xcomp', 14), ('obj', 16), ('case', 19), ('nmod', 17), ('cc', 23), ('advmod', 23), ('nsubj', 23), ('conj', 11), ('det', 25), ('obj', 23), ('cop', 29), ('case', 29), ('fixed', 27), ('ccomp', 23), ('punct', 1)]","Throughout your teenage years , you are more than likely going to develop feelings for people , but how you show these feelings is up to you .","['IN', 'PRP$', 'JJ', 'NNS', ',', 'PRP', 'VBP', 'JJR', 'IN', 'RB', 'VBG', 'TO', 'VB', 'NNS', 'IN', 'NNS', ',', 'CC', 'WRB', 'PRP', 'VBP', 'DT', 'NNS', 'VBZ', 'IN', 'IN', 'PRP', '.']","[('case', 4), ('nmod:poss', 4), ('amod', 4), ('obl', 8), ('punct', 8), ('nsubj', 8), ('cop', 8), ('root', 0), ('mark', 11), ('advmod', 11), ('advcl', 8), ('mark', 13), ('xcomp', 11), ('obj', 13), ('case', 16), ('nmod', 14), ('punct', 21), ('cc', 21), ('advmod', 21), ('nsubj', 21), ('conj', 8), ('det', 23), ('obj', 21), ('cop', 27), ('case', 27), ('fixed', 25), ('ccomp', 21), ('punct', 8)]"
340,See How to Give a Spanking for more information .,"['VB', 'WRB', 'TO', 'VB', 'DT', 'NN', 'IN', 'JJR', 'NN', '.']","[('root', 0), ('advmod', 4), ('mark', 4), ('ccomp', 1), ('det', 6), ('obj', 4), ('case', 9), ('amod', 9), ('obl', 4), ('punct', 1)]",How to Give a Spanking to a Preteen,"['WRB', 'TO', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN']","[('advmod', 3), ('mark', 3), ('root', 0), ('det', 5), ('obj', 3), ('case', 8), ('det', 8), ('obl', 3)]"
341,"Know your level ! Sometimes easier said than done , but must be realistic and understand where you can play .","['VB', 'PRP$', 'NN', '.']","[('root', 0), ('nmod:poss', 3), ('obj', 1), ('punct', 1)]","Sometimes this is easier said than done , but you must be realistic and understand where you can play .","['RB', 'DT', 'VBZ', 'RBR', 'VBN', 'IN', 'VBN', ',', 'CC', 'PRP', 'MD', 'VB', 'JJ', 'CC', 'VB', 'WRB', 'PRP', 'MD', 'VB', '.']","[('advmod', 5), ('nsubj:pass', 5), ('aux:pass', 5), ('advmod', 5), ('root', 0), ('mark', 7), ('advcl', 5), ('punct', 13), ('cc', 13), ('nsubj', 13), ('aux', 13), ('cop', 13), ('conj', 5), ('cc', 15), ('conj', 13), ('mark', 19), ('nsubj', 19), ('aux', 19), ('advcl', 15), ('punct', 5)]"
342,wikiHow to Build a Strong Catapult,"['VB', 'WRB', 'TO', 'VB', 'DT', 'JJ', 'NN']","[('root', 0), ('advmod', 4), ('mark', 4), ('ccomp', 1), ('det', 7), ('amod', 7), ('obj', 4)]",Bold textItalic Editing Build a Strong Catapult,"['JJ', 'JJ', 'NN', 'NN', 'DT', 'JJ', 'NN']","[('amod', 4), ('amod', 4), ('compound', 4), ('root', 0), ('det', 7), ('amod', 7), ('appos', 4)]"
343,Get load and dust all foods .,"['VB', 'NN', 'CC', 'VB', 'DT', 'NNS', '.']","[('root', 0), ('obj', 1), ('cc', 4), ('conj', 1), ('det', 6), ('obj', 4), ('punct', 1)]",Gut load and dust all foods .,"['NN', 'NN', 'CC', 'NN', 'DT', 'NNS', '.']","[('compound', 2), ('root', 0), ('cc', 4), ('conj', 2), ('det', 6), ('conj', 2), ('punct', 2)]"
344,Dump all the chips ( they should all be black at this point ) into one big pile .,"['VB', 'PDT', 'DT', 'NNS', '-LRB-', 'PRP', 'MD', 'RB', 'VB', 'JJ', 'IN', 'DT', 'NN', '-RRB-', 'IN', 'CD', 'JJ', 'NN', '.']","[('root', 0), ('det:predet', 4), ('det', 4), ('obj', 1), ('punct', 10), ('nsubj', 10), ('aux', 10), ('advmod', 10), ('cop', 10), ('parataxis', 1), ('case', 13), ('det', 13), ('obl', 10), ('punct', 10), ('case', 18), ('nummod', 18), ('amod', 18), ('obl', 1), ('punct', 1)]",the chips ( they should be all red at this point ) into one big pile .,"['DT', 'NNS', '-LRB-', 'PRP', 'MD', 'VB', 'RB', 'JJ', 'IN', 'DT', 'NN', '-RRB-', 'IN', 'CD', 'JJ', 'NN', '.']","[('det', 2), ('root', 0), ('punct', 8), ('nsubj', 8), ('aux', 8), ('cop', 8), ('advmod', 8), ('parataxis', 2), ('case', 11), ('det', 11), ('obl', 8), ('punct', 8), ('case', 16), ('nummod', 16), ('amod', 16), ('obl', 8), ('punct', 8)]"
345,Print or download your license on the California Department of Insurance site .,"['VB', 'CC', 'VB', 'PRP$', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'IN', 'NNP', 'NN', '.']","[('root', 0), ('cc', 3), ('conj', 1), ('nmod:poss', 5), ('obj', 3), ('case', 9), ('det', 9), ('compound', 9), ('nmod', 5), ('case', 12), ('compound', 12), ('nmod', 9), ('punct', 1)]",You can access your license on the California Department of Insurance site .,"['PRP', 'MD', 'VB', 'PRP$', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'IN', 'NNP', 'NN', '.']","[('nsubj', 3), ('aux', 3), ('root', 0), ('nmod:poss', 5), ('obj', 3), ('case', 9), ('det', 9), ('compound', 9), ('obl', 3), ('case', 12), ('compound', 12), ('nmod', 9), ('punct', 3)]"
346,"Monitor - CRTs , the large , box monitors , are still preferred by graphic artists for their reliability and color accuracy .","['VB', 'HYPH', 'NNS', ',', 'DT', 'JJ', ',', 'NN', 'NNS', ',', 'VBP', 'RB', 'VBN', 'IN', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'CC', 'NN', 'NN', '.']","[('root', 0), ('punct', 3), ('obj', 1), ('punct', 1), ('det', 9), ('amod', 9), ('punct', 9), ('compound', 9), ('appos', 3), ('punct', 13), ('aux:pass', 13), ('advmod', 13), ('parataxis', 1), ('case', 16), ('amod', 16), ('obl', 13), ('case', 22), ('nmod:poss', 22), ('compound', 22), ('cc', 21), ('conj', 19), ('nmod', 16), ('punct', 13)]","CRTs , the large , box monitors , are still preferred by graphic artists for their reliability and color accuracy .","['NNS', ',', 'DT', 'JJ', ',', 'NN', 'NNS', ',', 'VBP', 'RB', 'VBN', 'IN', 'JJ', 'NNS', 'IN', 'PRP$', 'NN', 'CC', 'NN', 'NN', '.']","[('nsubj:pass', 11), ('punct', 1), ('det', 7), ('amod', 7), ('punct', 7), ('compound', 7), ('appos', 1), ('punct', 11), ('aux:pass', 11), ('advmod', 11), ('root', 0), ('case', 14), ('amod', 14), ('obl', 11), ('case', 20), ('nmod:poss', 20), ('compound', 20), ('cc', 19), ('conj', 17), ('nmod', 14), ('punct', 11)]"
347,Click this button when the motherboard splash screen appears .,"['VB', 'DT', 'NN', 'WRB', 'DT', 'NN', 'NN', 'NN', 'VBZ', '.']","[('root', 0), ('det', 3), ('obj', 1), ('mark', 9), ('det', 8), ('compound', 7), ('compound', 8), ('nsubj', 9), ('advcl', 1), ('punct', 1)]",""" Click this button when the motherboard splash screen appears .","['``', 'VB', 'DT', 'NN', 'WRB', 'DT', 'NN', 'NN', 'NN', 'VBZ', '.']","[('punct', 2), ('root', 0), ('det', 4), ('obj', 2), ('mark', 10), ('det', 9), ('compound', 8), ('compound', 9), ('nsubj', 10), ('advcl', 2), ('punct', 2)]"
348,"Remember , this is one of the most important steps , because everything will depend on your specs .","['VB', ',', 'DT', 'VBZ', 'CD', 'IN', 'DT', 'RBS', 'JJ', 'NNS', ',', 'IN', 'NN', 'MD', 'VB', 'IN', 'PRP$', 'NNS', '.']","[('root', 0), ('punct', 1), ('nsubj', 5), ('cop', 5), ('ccomp', 1), ('case', 10), ('det', 10), ('advmod', 9), ('amod', 10), ('nmod', 5), ('punct', 5), ('mark', 15), ('nsubj', 15), ('aux', 15), ('advcl', 5), ('case', 18), ('nmod:poss', 18), ('obl', 15), ('punct', 1)]","This is one of the most important steps , because everything will depend on your specs .","['DT', 'VBZ', 'CD', 'IN', 'DT', 'RBS', 'JJ', 'NNS', ',', 'IN', 'NN', 'MD', 'VB', 'IN', 'PRP$', 'NNS', '.']","[('nsubj', 3), ('cop', 3), ('root', 0), ('case', 8), ('det', 8), ('advmod', 7), ('amod', 8), ('nmod', 3), ('punct', 3), ('mark', 13), ('nsubj', 13), ('aux', 13), ('advcl', 3), ('case', 16), ('nmod:poss', 16), ('obl', 13), ('punct', 3)]"
349,ACCEPT your God-given sexuality ; stop running from God AND your sexuality .,"['VB', 'PRP$', 'JJ', 'NN', ',', 'VB', 'VBG', 'IN', 'NNP', 'CC', 'PRP$', 'NN', '.']","[('root', 0), ('nmod:poss', 4), ('amod', 4), ('obj', 1), ('punct', 1), ('parataxis', 1), ('xcomp', 6), ('case', 9), ('obl', 7), ('cc', 12), ('nmod:poss', 12), ('conj', 9), ('punct', 1)]","God created you this way , so stop running from God AND your sexuality .","['NNP', 'VBD', 'PRP', 'DT', 'NN', ',', 'RB', 'VB', 'VBG', 'IN', 'NNP', 'CC', 'PRP$', 'NN', '.']","[('nsubj', 2), ('root', 0), ('obj', 2), ('det', 5), ('obl:npmod', 2), ('punct', 2), ('advmod', 8), ('parataxis', 2), ('xcomp', 8), ('case', 11), ('obl', 9), ('cc', 14), ('nmod:poss', 14), ('conj', 11), ('punct', 2)]"
350,Expect to wait several months to receive your score .,"['VB', 'TO', 'VB', 'JJ', 'NNS', 'TO', 'VB', 'PRP$', 'NN', '.']","[('root', 0), ('mark', 3), ('xcomp', 1), ('amod', 5), ('obl:tmod', 3), ('mark', 7), ('advcl', 3), ('nmod:poss', 9), ('obj', 7), ('punct', 1)]",It will take several months to receive your score .,"['PRP', 'MD', 'VB', 'JJ', 'NNS', 'TO', 'VB', 'PRP$', 'NN', '.']","[('nsubj', 3), ('aux', 3), ('root', 0), ('amod', 5), ('obj', 3), ('mark', 7), ('csubj', 3), ('nmod:poss', 9), ('obj', 7), ('punct', 3)]"
351,Combine the hours worked by full-time and part-time employees .,"['VB', 'DT', 'NNS', 'VBN', 'IN', 'JJ', 'HYPH', 'NN', 'CC', 'NN', 'HYPH', 'NN', 'NNS', '.']","[('root', 0), ('det', 3), ('obj', 1), ('xcomp', 1), ('case', 8), ('amod', 8), ('punct', 8), ('obl', 4), ('cc', 13), ('compound', 12), ('punct', 12), ('compound', 13), ('conj', 8), ('punct', 1)]","Next , add the hours worked by full-time and part-time employees .","['RB', ',', 'VB', 'DT', 'NNS', 'VBN', 'IN', 'JJ', 'HYPH', 'NN', 'CC', 'NN', 'HYPH', 'NN', 'NNS', '.']","[('advmod', 3), ('punct', 3), ('root', 0), ('det', 5), ('obj', 3), ('xcomp', 3), ('case', 10), ('amod', 10), ('punct', 10), ('obl', 6), ('cc', 15), ('compound', 14), ('punct', 14), ('compound', 15), ('conj', 10), ('punct', 3)]"
352,Combine the hours worked by full-time and part-time employees .,"['VB', 'DT', 'NNS', 'VBN', 'IN', 'JJ', 'HYPH', 'NN', 'CC', 'NN', 'HYPH', 'NN', 'NNS', '.']","[('root', 0), ('det', 3), ('obj', 1), ('xcomp', 1), ('case', 8), ('amod', 8), ('punct', 8), ('obl', 4), ('cc', 13), ('compound', 12), ('punct', 12), ('compound', 13), ('conj', 8), ('punct', 1)]","Next , add the hours worked by full-time and part-time employees .","['RB', ',', 'VB', 'DT', 'NNS', 'VBN', 'IN', 'JJ', 'HYPH', 'NN', 'CC', 'NN', 'HYPH', 'NN', 'NNS', '.']","[('advmod', 3), ('punct', 3), ('root', 0), ('det', 5), ('obj', 3), ('xcomp', 3), ('case', 10), ('amod', 10), ('punct', 10), ('obl', 6), ('cc', 15), ('compound', 14), ('punct', 14), ('compound', 15), ('conj', 10), ('punct', 3)]"
