Article_Name	Revision_Tag	Revision_Length	BLEU_Score	Section_Src	Line_No_Src	Source_Line	Section_Tgt	Line_No_Tgt	Target_Line	edit_distance
Be_a_Health_Nut.txt	Inside_Revisions	4	0.873	## Steps	2148	"Clean out your kitchen: get rid of most overly processed, premade, foods and food with anything ""artificial."	## Steps	2208	"Clean out your kitchen: get rid of most overly processed, pre-made, foods and food with anything ""artificial."	1
Be_a_Health_Nut.txt	Inside_Revisions	4	0.6759999999999999	## Steps	3528	"Clean out your kitchen: get rid of most overly processed, pre-made, foods and food with anything ""artificial."	### Part 1: Make Your Kitchen a Health Haven	3585	"Get rid of most of the overly processed, pre-made, foods and food with anything ""artificial."	29
Be_a_Health_Nut.txt	Inside_Revisions	4	0.7240000000000001	### Make Your Kitchen a Health Haven	4762	"Get rid of most of the overly processed, pre-made, foods and food with anything ""artificial."	### Make Your Kitchen a Health Haven	4843	"Get rid of most of the overly processed, pre-made foods, and food with anything ""artificial""."	3
Be_a_Sly_Person.txt	Begin_Revisions	4	0.46799999999999997	## Steps	99	Tip 3: Money: Scam people off! EG.	## Steps	128	Carry some Money: Scam people off!	13
Be_a_Sly_Person.txt	Inside_Revisions	4	0.4	## Steps	128	Carry some Money: Scam people off!	## Steps	160	Carry some Money: Scam people off, but don't be too kind.	24
Be_a_Sly_Person.txt	Inside_Revisions	4	0.68	## Steps	258	Carry some Money: Scam people off, but don't be too kind.	## Steps	294	Carry some money: Scam people off, but don't do it too often.	11
Be_a_Sly_Person.txt	Inside_Revisions	4	0.7170000000000001	## Steps	1419	Carry some money: Scam people off, but don't do it too often.	## Steps	1459	Scam people off, but don't do it too often.	18
Be_a_Sly_Person.txt	Begin_Revisions	4	0.7959999999999999	## Steps	194	Being the quiet and laidback person gives you the strong trait, and will also show people that you are mystic.	## Steps	226	Being the quiet and laidback person gives you the strong trait, and will also show people that you are a little bit mystical.	15
Be_a_Sly_Person.txt	Inside_Revisions	4	0.813	## Steps	651	Being the quiet and laidback person gives you the strong trait, and will also show people that you are a little bit mystical.	## Steps	694	Being a quiet and laidback person gives you a strong trait, and will also show people that you are a little bit mystical.	6
Be_a_Sly_Person.txt	Inside_Revisions	4	0.853	## Steps	694	Being a quiet and laidback person gives you a strong trait, and will also show people that you are a little bit mystical.	## Steps	737	Being a quiet and laid back person gives you a strong trait, and will also show people that you are a little bit mystical.	1
Be_a_Sly_Person.txt	Inside_Revisions	4	0.9279999999999999	## Steps	1420	Being a quiet and laid back person gives you a strong trait, and will also show people that you are a little bit mystical.	## Steps	1461	Being a quiet and laid back person gives you a strong trait, and will also show people that you are a little bit mysterious.	5
Act_Like_Sakura_Rokujo.txt	Begin_Revisions	4	0.35100000000000003	## Section::::Related wikiHows.	512	Here are some tips to act like Sakura.	## Section::::Related wikiHows.	565	Here are some tips on how to look like Sakura.	11
Act_Like_Sakura_Rokujo.txt	Inside_Revisions	4	0.807	## Section::::Related wikiHows.	565	Here are some tips on how to look like Sakura.	## Section::::Related wikiHows.	608	Here are some tips on how to look like her.	5
Act_Like_Sakura_Rokujo.txt	Inside_Revisions	4	0.634	## Section::::Related wikiHows.	608	Here are some tips on how to look like her.	## Section::::Related wikiHows.	651	""" Here are some tips on how to act like her."	6
Act_Like_Sakura_Rokujo.txt	Inside_Revisions	4	0.41200000000000003	## Section::::Related wikiHows.	651	""" Here are some tips on how to act like her."	## Section::::Related wikiHows.	694	""" Here is a step by step article on on how to act like her."	21
Buy_a_Motorcycle.txt	Begin_Revisions	4	0.381	## Steps	26	Decide from who will you buy the motorcycle.	## Steps	40	Decide from whom you will buy the motorcycle.	9
Buy_a_Motorcycle.txt	Inside_Revisions	4	0.325	## Steps	643	Decide from whom you will buy the motorcycle.	## Steps	678	Decide where you will buy the motorcycle from a dealer or privately.	35
Buy_a_Motorcycle.txt	Inside_Revisions	4	0.667	## Steps	2487	Decide where you will buy the motorcycle from a dealer or privately.	## Steps	2540	Decide whether you will buy the motorcycle from a dealer or privately. #Pay:	9
Buy_a_Motorcycle.txt	Inside_Revisions	4	0.794	## Steps	2540	Decide whether you will buy the motorcycle from a dealer or privately. #Pay:	## Steps	2589	Decide whether you will buy the motorcycle from a dealer or privately.	6
Buy_a_Motorcycle.txt	Begin_Revisions	4	0.9059999999999999	## Steps	26	When buying the bike from a private seller, you and the seller will have to go a Notary for a registration, license plate, title.	## Steps	40	When buying the bike from a private seller, you and the seller will have to go to a Notary for a registration, license plate, title.	3
Buy_a_Motorcycle.txt	Inside_Revisions	4	0.919	## Steps	54	When buying the bike from a private seller, you and the seller will have to go to a Notary for a registration, license plate, title.	## Steps	82	When buying the bike from a private seller, you and the seller will have to go to a notary for a registration, license plate, and title.	5
Buy_a_Motorcycle.txt	Inside_Revisions	4	0.91	## Tips	3550	When buying the bike from a private seller, you and the seller will have to go to a notary for a registration, license plate, and title.	## Tips	3673	When buying the bike from a private seller, you and the seller may have to go to a notary for a registration, license plate, and title.	4
Buy_a_Motorcycle.txt	Inside_Revisions	4	0.845	## Tips	4634	When buying the bike from a private seller, you and the seller may have to go to a notary for a registration, license plate, and title.	## Tips	4757	When buying the bike from a private seller, you and the seller may have to go to a notary to finalize the registration, license plate, and title.	13
Be_Popular_on_Roblox.txt	Begin_Revisions	4	0.821	## Steps	2784	It costs money but when you have builders club you get Robux everyday, get more tickets and robux faster, can make more places, etc.	## Steps	2841	It costs money but when you have builders club you get Robux everyday, get more money faster, can make more places, etc.	16
Be_Popular_on_Roblox.txt	Inside_Revisions	4	0.7959999999999999	## Steps	4146	It costs money but when you have builders club you get Robux everyday, get more money faster, can make more places, etc.	## Steps	4197	It costs money but when you have builders club you get Robux everyday, get more money faster, can make more places, etc. (This is optional.)	20
Be_Popular_on_Roblox.txt	Inside_Revisions	4	0.7979999999999999	## Steps	14163	It costs money but when you have builders club you get Robux everyday, get more money faster, can make more places, etc. (This is optional.)	## Steps	14216	It costs money but when you have builders club you get Robux everyday, get more money faster, etc. (This is optional.)	22
Be_Popular_on_Roblox.txt	Inside_Revisions	4	0.51	## Steps	16315	It costs money but when you have builders club you get Robux everyday, get more money faster, etc. (This is optional.)	## Steps	16374	It costs money but when you have builders club you get Robux every day, get more money faster, etc. plus it gives you more access to Roblox than others do.	47
Be_Popular_on_Roblox.txt	Begin_Revisions	4	0.8909999999999999	## Steps	8835	Ask them to add you as a friend, but make sure you know them well; there is a limit to how many have	## Steps	8893	Ask them to add you as a friend, but make sure you know them well; there is a limit to how many you can have	8
Be_Popular_on_Roblox.txt	Inside_Revisions	4	0.655	## Steps	11588	Ask them to add you as a friend, but make sure you know them well; there is a limit to how many you can have	## Steps	11650	Play the popular games, talk to people, ask them to add you as a friend, but make sure you know them well; as there is a limit to how many you can have.	45
Be_Popular_on_Roblox.txt	Inside_Revisions	4	0.645	## Steps	16313	Play the popular games, talk to people, ask them to add you as a friend, but make sure you know them well; as there is a limit to how many you can have.	## Steps	16372	Play the popular games, talk and interact with people, ask them to add you as a friend, but make sure you know them well; as the limit is 200 friends.	44
Be_Popular_on_Roblox.txt	Inside_Revisions	4	0.5720000000000001	## Steps	20323	Play the popular games, talk and interact with people, ask them to add you as a friend, but make sure you know them well; as the limit is 200 friends.	## Steps	20397	Talk and interact with people, ask them to add you as a friend, but make sure you know them well.	54
Avoid_Foods_Dangerous_for_Your_Dog.txt	Begin_Revisions	4	0.381	## Steps	6704	Don't let your dog eat garbage.	## Steps	6767	Don't let your dog eat rasins IS IS VERY HEATHY 4 THEM	30
Avoid_Foods_Dangerous_for_Your_Dog.txt	Inside_Revisions	4	0.789	## Steps	12779	Onions, garlic and chives in all forms (dry, raw, cooked) contain thiosulphate, which can irritate the gastrointestinal system of your dog.	### Foods not safe for dogs	12848	Onions, garlic and chives: In all forms (dry, raw, cooked), these contain thiosulphate, which can irritate the gastrointestinal system of your dog.	9
Avoid_Foods_Dangerous_for_Your_Dog.txt	Inside_Revisions	4	0.795	## Steps	9594	The corn is digested off the cob in the tummy and the cob is left to block the small intestine and feels like a brillo pad trying to scrape it's way down the digestive track.	## Steps	9660	The corn is digested off the cob in the tummy and the cob is left to block the small intestine and is like a golf ball or scrubbing pad trying to scrape it's way down the digestive track.	23
Avoid_Foods_Dangerous_for_Your_Dog.txt	Inside_Revisions	4	0.789	## Warnings	11473	While domesticated dogs can survive ferally on a wild diet, dogs on a controlled diet are likely to lead longer, healthier lives.	## Warnings	11539	While domesticated dogs can survive in a feral condition on a wild diet, dogs on a controlled diet are likely to lead longer, healthier lives.	15
Apply_Bronzer.txt	Begin_Revisions	4	0.441	## Related wikiHows	268	How to Apply Blush	## Related wikiHows	315	How to Apply Makeup	6
Apply_Bronzer.txt	Inside_Revisions	4	0.695	## Steps	7918	"Test a little on the clean skin of your face to make sure it ""warms"" your skin tone without making it look fake."	### Getting Materials and Creating a Base	7971	"Test a little on your wrist to make sure it ""warms"" your skin tone without making it look fake."	23
Apply_Bronzer.txt	Inside_Revisions	4	0.56	### Getting Materials and Creating a Base	7970	Since the purpose of a bronzer is to darken the complexion subtly, the one you choose will depend on your skin tone as well as how dramatic a change you're looking for.	### Putting on Your Bronzer	8052	Since the purpose of a bronzer is to darken the complexion subtly, the one you choose will depend on the color of your skin.	50
Apply_Bronzer.txt	Inside_Revisions	4	0.763	## Warnings	7941	The most common mistake made with bronzers is choosing one that looks too orange on the skin, which in turn looks artificial.	## Warnings	8006	The most common mistake made with bronzers is choosing one that looks too orange on the skin, which results in an artificial-looking glow.	25
